,image,name,author,book_depository_stars,price,isbn,category,img_paths
17350,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401944155.jpg,The Magic Path of Intuition,Florence Scovel Shinn,4.5,9.84,9781401944155,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000567.jpg
17351,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7818/9781781801994.jpg,What If This Is Heaven?,Anita Moorjani,4.5,11.9,9781781801994,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000568.jpg
17352,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5903/9781590301319.jpg,Yoga Therapy,A.G. Mohan,4.0,22.7,9781590301319,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000569.jpg
17353,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3933/9780393301359.jpg,My Voice Will Go with You,Sidney Rosen,4.5,13.82,9780393301359,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000570.jpg
17354,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7126/9780712646741.jpg,The Seat of the Soul,Gary Zukav,4.0,15.09,9780712646741,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000571.jpg
17355,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9856/9780985690434.jpg,Why Isn't My Brain Working?,Datis Kharrazian,4.5,23.14,9780985690434,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000572.jpg
17356,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7818/9781781809082.jpg,"Anna, Grandmother of Jesus",Claire Heartsong,4.5,14.08,9781781809082,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000573.jpg
17357,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401940256.jpg,The Psychic Tarot for the Heart Oracle Deck,John Holland,4.0,14.45,9781401940256,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000574.jpg
17358,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401902100.jpg,The Reconnection,Eric Pearl,4.0,12.89,9781401902100,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000575.jpg
17359,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8918/9781891824432.jpg,Living in the Heart,Drunvalo Melchizedek,4.5,18.37,9781891824432,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000576.jpg
17360,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7818/9781781800577.jpg,An Introduction to the Lightning Process (R),Phil Parker,3.5,12.79,9781781800577,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000577.jpg
17361,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7818/9781781801895.jpg,The Honeymoon Effect,Bruce H. Lipton,4.0,11.86,9781781801895,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000578.jpg
17362,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401902957.jpg,Everyday Positive Thinking,Louise Hay,4.0,8.94,9781401902957,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000579.jpg
17363,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3122/9780312291624.jpg,"Love, Freedom and Aloneness",Osho,4.0,11.4,9780312291624,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000580.jpg
17364,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401917500.jpg,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,Dr. Wayne W. Dyer,4.5,12.42,9781401917500,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000581.jpg
17365,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5839/9781583949085.jpg,"The Book Of Stones, Revised Edition",Naisha Ahsian,4.5,21.0,9781583949085,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000582.jpg
17366,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0607/9780060750503.jpg,Rumi: The Book of Love,Coleman Barks,4.5,9.7,9780060750503,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000583.jpg
17367,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9052/9780905249841.jpg,Australian Bush Flower Essences,Ian White,4.5,13.13,9780905249841,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000584.jpg
17368,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1405/9780140512540.jpg,The Penguin Dictionary of Symbols,Alain Gheerbrant,4.5,20.09,9780140512540,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000585.jpg
17369,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471138867.jpg,The Art of Stillness,Pico Iyer,3.5,6.77,9781471138867,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000586.jpg
17370,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444792805.jpg,Fish!,Stephen C. Lundin,4.0,10.05,9781444792805,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000587.jpg
17371,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7499/9780749924010.jpg,Finding Your Own North Star,Martha Beck,4.0,8.84,9780749924010,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000588.jpg
17372,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405924092.jpg,The Magical City,Lizzie Mary Cullen,4.0,12.65,9781405924092,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000589.jpg
17373,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9158/9780915811052.jpg,Opening to Channel,Sanaya Roman,4.0,13.34,9780915811052,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000590.jpg
17374,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5728/9781572816701.jpg,Tea Leaf Fortune Cards,Rae Hepburn,4.0,25.25,9781572816701,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000591.jpg
17375,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0629/9780062906717.jpg,Conscious,Annaka Harris,4.0,14.73,9780062906717,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000592.jpg
17376,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0074/9780007435838.jpg,Aleph,Paulo Coelho,3.5,8.82,9780007435838,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000593.jpg
17377,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9665/9780966531206.jpg,The Emerald Tablets of Thoth the Atlantean,M. Doreal,4.5,15.66,9780966531206,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000594.jpg
17378,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7602/9781760291327.jpg,The Memory Code,Lynne Kelly,4.0,23.79,9781760291327,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000595.jpg
17379,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5722/9781572247086.jpg,A Mindfulness-Based Stress Reduction Workbook,Bob Stahl,4.0,26.05,9781572247086,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000596.jpg
17380,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7225/9780722534878.jpg,The Pilgrimage,Paulo Coelho,3.5,9.69,9780722534878,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000597.jpg
17381,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6034/9781603429870.jpg,"Herbal Antibiotics, 2nd Edition",Stephen Harrod Buhner,4.5,18.6,9781603429870,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000598.jpg
17382,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401948283.jpg,Crazy Sexy Love Notes,Kris Carr,4.5,11.77,9781401948283,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000599.jpg
17383,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8754/9780875421285.jpg,"The Complete Book of Incense, Oils and Brews",Scott Cunningham,4.5,13.9,9780875421285,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000600.jpg
17384,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5947/9781594773785.jpg,Womb Wisdom,Padma Aon Prakasha,4.0,15.5,9781594773785,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000601.jpg
17385,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9782/9209/9782920932173.jpg,Your Body's Telling You: Love Yourself,Lise Bourbeau,4.5,23.88,9782920932173,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000602.jpg
17386,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401918323.jpg,Angel Therapy Meditations,Doreen Virtue,4.5,8.79,9781401918323,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000603.jpg
17387,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7387/9780738704654.jpg,Life Between Lives,Michael Newton,4.0,15.16,9780738704654,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000604.jpg
17388,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9656/9780965620833.jpg,Prakriti,Robert E. Svoboda,4.0,13.66,9780965620833,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000605.jpg
17389,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3453/9780345379740.jpg,Between Heaven and Earth,Harriet Beinfield,4.0,15.05,9780345379740,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000606.jpg
17390,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401910426.jpg,Wisdom Of Avalon Oracle Cards,Colette Baron-Reid,4.5,19.31,9781401910426,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000607.jpg
17391,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7821/9781782183242.jpg,An Astonishing Secret,Daniel O'Leary,5.0,12.13,9781782183242,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000608.jpg
17392,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509834860.jpg,How to Hygge,Signe Johansen,3.5,14.82,9781509834860,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000609.jpg
17393,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9979/9780997935509.jpg,The Sophia Code,Kaia Ra,4.5,18.5,9780997935509,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000610.jpg
17394,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0624/9780062429667.jpg,Stealing Fire,Steven Kotler,4.0,14.46,9780062429667,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000611.jpg
17395,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5914/9781591431756.jpg,Secrets of Aboriginal Healing,Gary Holz,4.0,11.11,9781591431756,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000612.jpg
17396,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9707/9780970700612.jpg,The Anatomy of Hatha Yoga,H.David Coulter,4.0,23.69,9780970700612,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000613.jpg
17397,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5860/9780586091715.jpg,The Holographic Universe,Michael Talbot,4.0,10.91,9780586091715,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000614.jpg
17398,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5533/9780553354560.jpg,Light Emerging,Barbara Ann Brennan,4.5,20.74,9780553354560,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000615.jpg
17399,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8460/9781846045073.jpg,How To Be A Stoic,Massimo Pigliucci,4.0,13.38,9781846045073,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000616.jpg
17400,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8833/9781883360252.jpg,A Course in Miracles,Foundation for Inner Peace,4.0,30.62,9781883360252,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000617.jpg
17401,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0997/9780099728603.jpg,The People Of The Lie,M. Scott Peck,4.0,9.33,9780099728603,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000618.jpg
17402,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0062/9780006281054.jpg,Why Am I Afraid to Tell You Who I Am?,John Powell,4.0,5.08,9780006281054,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000619.jpg
17403,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7499/9780749941208.jpg,Care Of The Soul,Thomas Moore,4.0,8.18,9780749941208,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000620.jpg
17404,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401942601.jpg,Flower Therapy Oracle Cards,Doreen Virtue,4.5,12.57,9781401942601,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000621.jpg
17405,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8494/9781849495141.jpg,Colour Yourself Calm,Paul Heussentamm,0.0,17.74,9781849495141,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000622.jpg
17406,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7827/9781782798705.jpg,Relax Kids,Marneta Viegas,4.5,10.26,9781782798705,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000623.jpg
17407,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401946555.jpg,The Universe Has Your Back,Gabrielle Bernstein,4.0,14.13,9781401946555,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000624.jpg
17408,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473696679.jpg,A Monk's Guide to Happiness,Gelong Thubten,4.5,11.82,9781473696679,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000625.jpg
17409,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9793/9780979303609.jpg,8 Steps to a Pain-free Back,Esther Gokhale,4.0,23.21,9780979303609,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000626.jpg
17410,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0612/9780061227868.jpg,Soul Retrieval,Sandra Ingerman,4.0,11.79,9780061227868,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000627.jpg
17411,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401902193.jpg,I Can Do It,Louise Hay,4.0,13.49,9781401902193,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000628.jpg
17412,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3494/9780349424217.jpg,Signs,Laura Lynne Jackson,4.0,11.92,9780349424217,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000629.jpg
17413,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8883/9781888375916.jpg,Happiness,Thich Nhat Hanh,4.0,11.54,9781888375916,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000630.jpg
17414,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8938/9780893860462.jpg,I Am That,Sri  Nisargadatta Maharaj,4.5,28.34,9780893860462,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000631.jpg
17415,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401907334.jpg,Animal Spirit Guides,Steven Farmer,4.5,15.56,9781401907334,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000632.jpg
17416,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409176411.jpg,Overshare,Rose Ellen Dix,4.5,14.99,9781409176411,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000633.jpg
17417,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5728/9781572818286.jpg,Morgan-Greer Tarot in a Tin,Bill Greer,5.0,15.39,9781572818286,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000634.jpg
17418,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0073/9780007307135.jpg,Grow Your Own Drugs,James Wong,4.0,21.38,9780007307135,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000635.jpg
17419,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401911584.jpg,"Sara, Book 1",Esther Hicks,4.5,12.39,9781401911584,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000636.jpg
17420,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5533/9780553384062.jpg,Yoga As Medicine,Timothy B. McCall,4.0,20.59,9780553384062,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000637.jpg
17421,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4052/9781405293785.jpg,The Tao of Pooh,Benjamin Hoff,4.0,7.62,9781405293785,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000638.jpg
17422,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7352/9780735204553.jpg,Power of Your Subconscious Mind,Dr. Joseph Murphy,4.0,9.21,9780735204553,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000639.jpg
17423,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143118428.jpg,Eat Pray Love,Elizabeth Gilbert,3.5,12.17,9780143118428,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000640.jpg
17424,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7807/9781780722962.jpg,The Happy Kitchen,Rachel Kelly,4.0,16.77,9781780722962,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000641.jpg
17425,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4516/9781451663006.jpg,The Encyclopedia of Natural Medicine Third Edition,Michael T. Murray,4.5,39.12,9781451663006,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000642.jpg
17426,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9320/9781932073225.jpg,Creating Money,Sanaya Roman,4.5,14.44,9781932073225,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000643.jpg
17427,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8791/9781879181588.jpg,Vibrational Medicine,Richard Gerber,4.5,17.07,9781879181588,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000644.jpg
17428,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401950064.jpg,Alchemy of Herbs,Rosalee De La Foret,4.5,20.11,9781401950064,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000645.jpg
17429,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8474/9781847441386.jpg,Ultimate Confidence,Marisa Peer,4.5,12.27,9781847441386,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000646.jpg
17430,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5072/9781507209462.jpg,The House Witch,Arin Murphy-Hiscock,4.0,10.91,9781507209462,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000647.jpg
17431,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8460/9781846045097.jpg,The Art of Living,Thich Nhat Hanh,4.5,13.02,9781846045097,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000648.jpg
17432,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401952808.jpg,The Crystal Spirits Oracle,Colette Baron-Reid,4.5,18.24,9781401952808,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000649.jpg
17433,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401940430.jpg,Angel Dreams Oracle Cards,Doreen Virtue,4.5,14.29,9781401940430,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000650.jpg
17434,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7387/9780738744445.jpg,Anodea Judith's Chakra Yoga,Anodea Judith,4.5,22.07,9780738744445,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000651.jpg
17435,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9396/9780939680986.jpg,Bringers of the Dawn,Barbara Marciniak,4.0,11.52,9780939680986,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000652.jpg
17436,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7881/9781788170765.jpg,Archangel Animal Oracle Cards,Diana Cooper,4.0,12.71,9781788170765,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000653.jpg
17437,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4165/9781416549727.jpg,The UltraMind Solution,Mark Hyman,4.0,12.28,9781416549727,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000654.jpg
17438,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7387/9780738747439.jpg,The Raven's Prophecy Tarot,Maggie Stiefvater,4.5,26.08,9780738747439,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000655.jpg
17439,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9255/9781925538007.jpg,Lightworker Oracle,Alana Fairchild,4.0,18.61,9781925538007,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000656.jpg
17440,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6045/9781604592016.jpg,The Power of Your Subconscious Mind,Joseph Murphy,4.0,9.76,9781604592016,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000657.jpg
17441,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5839/9781583947241.jpg,The More Beautiful World Our Hearts Know Is Possible,Charles Eisenstein,4.5,15.37,9781583947241,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000658.jpg
17442,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5087/9781508730514.jpg,Unbeatable Mind,Mark Divine,4.0,23.67,9781508730514,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000659.jpg
17443,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241336359.jpg,Super Thinking,Gabriel Weinberg,4.0,15.54,9780241336359,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000660.jpg
17444,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9820/9780982021309.jpg,Cure Tooth Decay,Ramiel Nagel,4.0,24.57,9780982021309,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000661.jpg
17445,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5011/9781501152634.jpg,Between Two Worlds,Tyler Henry,4.0,13.34,9781501152634,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000662.jpg
17446,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7499/9780749953164.jpg,The Feel Good Factor,Patrick Holford,4.0,5.87,9780749953164,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000663.jpg
17447,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3103/9780310348276.jpg,The Sacred Enneagram,Christopher L. Heuertz,4.0,11.84,9780310348276,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000664.jpg
17448,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7818/9781781806685.jpg,The Completion Process,Teal Swan,4.5,11.69,9781781806685,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000665.jpg
17449,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401954444.jpg,How to Love Yourself Cards,Louise Hay,5.0,10.77,9781401954444,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000666.jpg
17450,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8784/9781878424549.jpg,The Voice of Knowledge,Don Miguel Ruiz,4.5,11.08,9781878424549,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000667.jpg
17451,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3937/9780393709780.jpg,Trauma-Sensitive Mindfulness,David A. Treleaven,4.5,23.7,9780393709780,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000668.jpg
17452,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5728/9781572817715.jpg,Deviant Moon Tarot,Patrick Valenza,4.5,16.23,9781572817715,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000669.jpg
17453,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5728/9781572815469.jpg,The Goddess Oracle Deck & Book Set,Amy Sophia Marashinsky,4.5,20.15,9781572815469,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000670.jpg
17454,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0071/9780007151226.jpg,Coaching with NLP,Joseph O'Connor,4.0,17.12,9780007151226,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000671.jpg
17455,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8440/9781844091447.jpg,The Unicorn Cards,Diana Cooper,0.0,8.17,9781844091447,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000672.jpg
17456,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8772/9780877283348.jpg,The Book of the Law,Aleister Crowley,4.0,12.69,9780877283348,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000673.jpg
17457,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5720/9780572022631.jpg,The American Indian Secrets of Crystal Healing,Luc Bourgault,4.0,9.84,9780572022631,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000674.jpg
17458,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4549/9781454919520.jpg,The Good Witch's Guide,Shawn Robbins,4.0,13.64,9781454919520,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000675.jpg
17459,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7499/9780749927837.jpg,Your Body Speaks Your Mind,Deb Shapiro,4.0,13.6,9780749927837,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000676.jpg
17460,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7679/9780767903370.jpg,The Highly Sensitive Person's Workbook,Elaine N. Aron,4.0,19.23,9780767903370,Mind-Body-Spirit,dataset/Mind-Body-Spirit/0000677.jpg
